Date,Price
12/17/2011,475.2917706
12/18/2011,395.8451327
12/19/2011,468.7692308
12/20/2011,464.6778846
12/21/2011,455.9597156
12/22/2011,463.5
12/23/2011,458.5
12/24/2011,446.2165775
12/25/2011,386.4285714
12/26/2011,466.5087282
12/27/2011,452.7176166
12/28/2011,451.0408163
12/29/2011,457.1823204
12/30/2011,460.2305476
12/31/2011,469.862963
1/1/2012,411.0410256
1/2/2012,457.3
1/3/2012,490.537092
1/4/2012,490.9144737
1/5/2012,480.8096774
1/6/2012,454.060241
1/7/2012,469.6440217
1/8/2012,399.6714976
1/9/2012,472.6435644
1/10/2012,478.1290323
1/11/2012,472.4156171
1/12/2012,477.4883721
1/13/2012,453.4780362
1/14/2012,404.2662116
1/15/2012,394.5360825
1/16/2012,469.4730077
1/17/2012,486.6414634
1/18/2012,451.2962025
1/19/2012,497.3698297
1/20/2012,494.5112219
1/21/2012,498.7900262
1/22/2012,422.6666667
1/23/2012,510.4774536
1/24/2012,498.2029703
1/25/2012,490.521519
1/26/2012,417.2982456
1/27/2012,441.772118
1/28/2012,497.2012579
1/29/2012,446.3151515
1/30/2012,522.5933148
1/31/2012,520.1601208
2/1/2012,495.6641791
2/2/2012,513.5925926
2/3/2012,491.3785901
2/4/2012,497.0294985
2/5/2012,439.260355
2/6/2012,532.2321429
2/7/2012,519.95
2/8/2012,523.4074074
2/9/2012,506.0828571
2/10/2012,491.1746835
2/11/2012,440.632716
2/12/2012,444.2039801
2/13/2012,500.7801932
2/14/2012,499.5625
2/15/2012,500.6876513
2/16/2012,501.2182254
2/17/2012,494.2754342
2/18/2012,498.8239796
2/19/2012,443.7772512
2/20/2012,435.1575563
2/21/2012,509.4379562
2/22/2012,459.9511002
2/23/2012,521.492823
2/24/2012,501.7783251
2/25/2012,507.7418478
2/26/2012,480.5762712
2/27/2012,509.1540342
2/28/2012,454.9321534
2/29/2012,542.6623377
3/1/2012,538.5943396
3/2/2012,525.3105134
3/3/2012,528.8487179
3/4/2012,471.3392857
3/5/2012,545.6426914
3/6/2012,561.713615
3/7/2012,561.960688
3/8/2012,619.7261411
3/9/2012,572.2413793
3/10/2012,527.5882353
3/11/2012,522.9826087
3/12/2012,577.415493
3/13/2012,580.8983452
3/14/2012,589.8654292
3/15/2012,610.9357143
3/16/2012,601.2579075
3/17/2012,619.485
3/18/2012,584.1408451
3/19/2012,635.5827664
3/20/2012,644.2884161
3/21/2012,667.3479263
3/22/2012,667.1421801
3/23/2012,663.9483204
3/24/2012,686.6694444
3/25/2012,669.0534759
3/26/2012,680.2974828
3/27/2012,678.1617647
3/28/2012,698.5153061
3/29/2012,711.3876543
3/30/2012,699.2802198
3/31/2012,727.9842271
4/1/2012,713.0758929
4/2/2012,750.7487805
4/3/2012,764.1544118
4/4/2012,767.199005
4/5/2012,751.0991957
4/6/2012,753.1118211
4/7/2012,803.9645777
4/8/2012,809.4889868
4/9/2012,834.8197115
4/10/2012,837.1580247
4/11/2012,842.1031175
4/12/2012,856.6634615
4/13/2012,845.3934426
4/14/2012,832.4774194
4/15/2012,853.1273585
4/16/2012,878.9736211
4/17/2012,879.5330073
4/18/2012,891.5523114
4/19/2012,908.9497608
4/20/2012,903.078481
4/21/2012,905.6276042
4/22/2012,885.2180095
4/23/2012,921.3391521
4/24/2012,935.2736842
4/25/2012,932.0742574
4/26/2012,945.1457286
4/27/2012,934.8522427
4/28/2012,959.2869081
4/29/2012,970.797546
4/30/2012,970.3618234
5/1/2012,936.4837662
5/2/2012,992.7591241
5/3/2012,999.4668305
5/4/2012,996.3467337
5/5/2012,968.0193906
5/6/2012,959.1367925
5/7/2012,1022.163772
5/8/2012,1018.439891
5/9/2012,1022.139089
5/10/2012,1035.230216
5/11/2012,1010.876923
5/12/2012,972.5891239
5/13/2012,981.8672566
5/14/2012,1046.800499
5/15/2012,1028.652284
5/16/2012,1031.701671
5/17/2012,1042.930622
5/18/2012,1036.88806
5/19/2012,1033.728947
5/20/2012,1006.636792
5/21/2012,1042.992537
5/22/2012,1030.684864
5/23/2012,1041.373434
5/24/2012,1001.950413
5/25/2012,1032.620419
5/26/2012,1045.388889
5/27/2012,1017.455556
5/28/2012,1048.670951
5/29/2012,1061.402235
5/30/2012,1053.561497
5/31/2012,1105.907692
6/1/2012,1059.678663
6/2/2012,1055.301887
6/3/2012,1015.371681
6/4/2012,1078.714286
6/5/2012,1068.997579
6/6/2012,1071.819905
6/7/2012,1089.664234
6/8/2012,1054.428571
6/9/2012,1019.867069
6/10/2012,1020.592417
6/11/2012,1074.15625
6/12/2012,1076.7775
6/13/2012,1073.214953
6/14/2012,1094.731132
6/15/2012,1087.70229
6/16/2012,1075.18481
6/17/2012,1046.812227
6/18/2012,1107.832936
6/19/2012,1099.840909
6/20/2012,1101.620609
6/21/2012,1113.379653
6/22/2012,1111.127182
6/23/2012,1115.152815
6/24/2012,1100.932292
6/25/2012,1130.62716
6/26/2012,1156.117207
6/27/2012,1137.825758
6/28/2012,1160.652393
6/29/2012,1128.029178
6/30/2012,1171.564189
7/1/2012,1103.325792
7/2/2012,1162.595455
7/3/2012,1171.822384
7/4/2012,1157.040179
7/5/2012,1173.970721
7/6/2012,1148.572581
7/7/2012,1169.431034
7/8/2012,1097.658436
7/9/2012,1163.474886
7/10/2012,1179.851936
7/11/2012,1170.921875
7/12/2012,1167.756637
7/13/2012,1164.663594
7/14/2012,1124.679775
7/15/2012,1117.991416
7/16/2012,1197.434498
7/17/2012,1190.009217
7/18/2012,1175.339956
7/19/2012,1207.614699
7/20/2012,1193.850679
7/21/2012,1210.513382
7/22/2012,1145.09417
7/23/2012,1207.6621
7/24/2012,1216.918072
7/25/2012,1203.609302
7/26/2012,1219.515152
7/27/2012,1224.477327
7/28/2012,1210.558583
7/29/2012,1200.905556
7/30/2012,1237.626943
7/31/2012,1254.107784
8/1/2012,1227.790541
8/2/2012,1178.134247
8/3/2012,1226.774942
8/4/2012,1246.633735
8/5/2012,1187.472441
8/6/2012,1252.646667
8/7/2012,1256.769231
8/8/2012,1238.605727
8/9/2012,1253.228774
8/10/2012,1256.637717
8/11/2012,1204.437673
8/12/2012,1205.541833
8/13/2012,1246.930649
8/14/2012,1239.768212
8/15/2012,1181.179211
8/16/2012,1256.7897
8/17/2012,1217.99536
8/18/2012,1239.393939
8/19/2012,1179.755102
8/20/2012,1170.071197
8/21/2012,1219.466357
8/22/2012,1227.367257
8/23/2012,1244.567033
8/24/2012,1234.150685
8/25/2012,1233.715347
8/26/2012,1209.812207
8/27/2012,1221.853147
8/28/2012,1194.492958
8/29/2012,1183.695349
8/30/2012,1176.557457
8/31/2012,1173.112948
9/1/2012,1229.171021
9/2/2012,1163.134831
9/3/2012,1221.893617
9/4/2012,1219.843683
9/5/2012,1214.733051
9/6/2012,1208.257996
9/7/2012,1212.080508
9/8/2012,1162.43038
9/9/2012,1156.701887
9/10/2012,1178.377778
9/11/2012,1195.291139
9/12/2012,1190.993644
9/13/2012,1193.682505
9/14/2012,1179.679654
9/15/2012,1129.17506
9/16/2012,1091.232283
9/17/2012,1169.777528
9/18/2012,1171.066079
9/19/2012,1157.727064
9/20/2012,1176.026866
9/21/2012,1138.123515
9/22/2012,1179.416058
9/23/2012,1115.490347
9/24/2012,1176.620283
9/25/2012,1163.611494
9/26/2012,1174.776316
9/27/2012,1171.127315
9/28/2012,1155.857471
9/29/2012,1167.97389
9/30/2012,1098.567901
10/1/2012,1160.14977
10/2/2012,1115.675841
10/3/2012,1115.59081
10/4/2012,1153.588865
10/5/2012,1157.075055
10/6/2012,1137.138498
10/7/2012,1059.05814
10/8/2012,1141.25
10/9/2012,1141.10177
10/10/2012,1138.165591
10/11/2012,1130.44921
10/12/2012,1136.377528
10/13/2012,1061.010724
10/14/2012,1042.267658
10/15/2012,1114.790816
10/16/2012,1121.490826
10/17/2012,1100.234899
10/18/2012,1119.170022
10/19/2012,1101.445755
10/20/2012,1110.834586
10/21/2012,1013.595556
10/22/2012,1096.491848
10/23/2012,1048.12963
10/24/2012,1035.996516
10/25/2012,1117.202771
10/26/2012,1043.280899
10/27/2012,1088.083893
10/28/2012,1051.015707
10/29/2012,1129.918239
10/30/2012,1133.108108
10/31/2012,1134.344262
11/1/2012,1127.38785
11/2/2012,1108.464853
11/3/2012,1103.731415
11/4/2012,1026.162055
11/5/2012,1113.483945
11/6/2012,1122.611241
11/7/2012,1105.863135
11/8/2012,1114.345238
11/9/2012,1108.032634
11/10/2012,1049.843305
11/11/2012,1028.542857
11/12/2012,1112.058824
11/13/2012,1065.457912
11/14/2012,1192.230508
11/15/2012,1130.107438
11/16/2012,1096.520095
11/17/2012,1115.0625
11/18/2012,1049.516667
11/19/2012,1126.34058
11/20/2012,1136.403382
11/21/2012,1133.304545
11/22/2012,1144.921801
11/23/2012,1113.84466
11/24/2012,1082.210526
11/25/2012,1075.782828
11/26/2012,1149
11/27/2012,1131.535452
11/28/2012,1140.416918
11/29/2012,1108.571078
11/30/2012,1123.04065
12/1/2012,1088.059278
12/2/2012,999.1370968
12/3/2012,1086.507937
12/4/2012,1070.059361
12/5/2012,1054.011136
12/6/2012,1047.413242
12/7/2012,989.8873239
12/8/2012,943.4522472
12/9/2012,912.7201646
12/10/2012,987.0196507
12/11/2012,953.9340909
12/12/2012,965.3893805
12/13/2012,952.2690583
12/14/2012,945.4332553
12/15/2012,935.0750605
12/16/2012,822.4210526
12/17/2012,914.4334862
12/18/2012,920.4887892
12/19/2012,879.1324503
12/20/2012,857.1835294
12/21/2012,862.6778043
12/22/2012,833.167979
12/23/2012,737.2959641
12/24/2012,865.8457831
12/25/2012,757.5275081
12/26/2012,854.4404762
12/27/2012,866.1650718
12/28/2012,855.1842105
12/29/2012,859.1723164
12/30/2012,793.1666667
12/31/2012,863.7620397
1/1/2013,857.1807512
1/2/2013,842.8183908
1/3/2013,855.0366133
1/4/2013,832.9427918
1/5/2013,838.5547074
1/6/2013,741.3
1/7/2013,834.8752784
1/8/2013,809.917226
1/9/2013,795.4399093
1/10/2013,837.8292683
1/11/2013,783.7136259
1/12/2013,738.9157609
1/13/2013,724.6882591
1/14/2013,802.2236504
1/15/2013,821.9211765
1/16/2013,802.9337748
1/17/2013,819.5870536
1/18/2013,820.8474576
1/19/2013,812.1597052
1/20/2013,732.5368852
1/21/2013,819.8248337
1/22/2013,794.0451467
1/23/2013,784.1002445
1/24/2013,742.9693396
1/25/2013,766.3909348
1/26/2013,727.5043478
1/27/2013,709.8
1/28/2013,784.3401826
1/29/2013,786.7067308
1/30/2013,774.9248826
1/31/2013,816.8888889
2/1/2013,779.8797327
2/2/2013,775.6247031
2/3/2013,722.5277778
2/4/2013,782.0375276
2/5/2013,781.4671202
2/6/2013,786.9400428
2/7/2013,785.619256
2/8/2013,769.3384615
2/9/2013,717.5837838
2/10/2013,677.3458333
2/11/2013,763.1333333
2/12/2013,754.9539171
2/13/2013,741.2179487
2/14/2013,746.0044743
2/15/2013,750.6372796
2/16/2013,761.085
2/17/2013,674.4262295
2/18/2013,781.15
2/19/2013,737.4315068
2/20/2013,667.9356436
2/21/2013,673.264637
2/22/2013,735.020362
2/23/2013,748.0342298
2/24/2013,677.0047847
2/25/2013,755.7960199
2/26/2013,738.6628959
2/27/2013,755.9162791
2/28/2013,768.7880952
3/1/2013,735.5854801
3/2/2013,744.0364964
3/3/2013,669.9626866
3/4/2013,731.1142857
3/5/2013,735.3076923
3/6/2013,719.3563474
3/7/2013,714.383592
3/8/2013,713.6600877
3/9/2013,671.6842105
3/10/2013,643.1572581
3/11/2013,710.2741573
3/12/2013,716.6455982
3/13/2013,728.3761161
3/14/2013,729.5986696
3/15/2013,727.5276498
3/16/2013,733.7883721
3/17/2013,663.52
3/18/2013,720.9934354
3/19/2013,713.2171946
3/20/2013,716.5904977
3/21/2013,715.775
3/22/2013,698.3985849
3/23/2013,714.8131313
3/24/2013,660.208
3/25/2013,732.4371981
3/26/2013,736.0192308
3/27/2013,842.5616438
3/28/2013,705.2844575
3/29/2013,677.8133333
3/30/2013,755.3074792
3/31/2013,722.5586592
4/1/2013,755.4242424
4/2/2013,763.3348624
4/3/2013,769.2352941
4/4/2013,776.6696231
4/5/2013,763.5866667
4/6/2013,801.5584726
4/7/2013,727.6367521
4/8/2013,791.8041002
4/9/2013,802.4459459
4/10/2013,798.5146727
4/11/2013,798.6616541
4/12/2013,822.9664269
4/13/2013,795.1966759
4/14/2013,775.1948052
4/15/2013,843.3704663
4/16/2013,834.225
4/17/2013,860.5409091
4/18/2013,857.5707434
4/19/2013,858.882199
4/20/2013,900.1577608
4/21/2013,828.8396624
4/22/2013,883.8153477
4/23/2013,880.5369393
4/24/2013,907.1035714
4/25/2013,902.5097087
4/26/2013,901.1262626
4/27/2013,939.3350923
4/28/2013,870.5897436
4/29/2013,929.6511335
4/30/2013,933.7445652
5/1/2013,911.3453039
5/2/2013,941.1149554
5/3/2013,933.8325527
5/4/2013,946.9760192
5/5/2013,887.2254098
5/6/2013,959.1372093
5/7/2013,947.8761682
5/8/2013,965.7207207
5/9/2013,960.4195122
5/10/2013,944.5695444
5/11/2013,916.8109589
5/12/2013,933.4512195
5/13/2013,961.4188862
5/14/2013,969.558427
5/15/2013,956.5022173
5/16/2013,973.5703297
5/17/2013,958.1850117
5/18/2013,1003.164179
5/19/2013,928.3864542
5/20/2013,973.4657534
5/21/2013,970.1674641
5/22/2013,979.9379233
5/23/2013,996.9251101
5/24/2013,995.1006865
5/25/2013,997.3448753
5/26/2013,977.9357798
5/27/2013,990.7219731
5/28/2013,994.3143852
5/29/2013,995.0634921
5/30/2013,1004.635731
5/31/2013,1002.502703
6/1/2013,1023.059809
6/2/2013,956.3358779
6/3/2013,1017.81087
6/4/2013,1009.164859
6/5/2013,1018.208243
6/6/2013,998.7026144
6/7/2013,1008.438063
6/8/2013,964.4835165
6/9/2013,974.7265918
6/10/2013,1035.78337
6/11/2013,1016.137584
6/12/2013,1027.651885
6/13/2013,1021.773128
6/14/2013,1018.832957
6/15/2013,1027.20339
6/16/2013,978.8876404
6/17/2013,1029.462719
6/18/2013,1026.232379
6/19/2013,1020.293578
6/20/2013,1042.980932
6/21/2013,1042.421444
6/22/2013,1044.145585
6/23/2013,989.858871
6/24/2013,1034.845475
6/25/2013,1029.376126
6/26/2013,1037.449339
6/27/2013,1047.745708
6/28/2013,1032.881549
6/29/2013,1035.647059
6/30/2013,1005.977901
7/1/2013,1045.94
7/2/2013,1052.87472
7/3/2013,1062.021598
7/4/2013,1061.25
7/5/2013,1046.207424
7/6/2013,1059.647059
7/7/2013,1000.744275
7/8/2013,1070.75705
7/9/2013,1033.974194
7/10/2013,1007.318907
7/11/2013,1056.797441
7/12/2013,1062.73523
7/13/2013,1015.487738
7/14/2013,1022.171642
7/15/2013,1061.545652
7/16/2013,1062.065217
7/17/2013,1052.803838
7/18/2013,1069.793388
7/19/2013,1040.980132
7/20/2013,1063.528634
7/21/2013,987.0390071
7/22/2013,1040.721519
7/23/2013,1044.220807
7/24/2013,1021.221987
7/25/2013,1029.596154
7/26/2013,1010.603486
7/27/2013,1024.02864
7/28/2013,974.6157205
7/29/2013,1015.178571
7/30/2013,1020.645977
7/31/2013,1028.394737
8/1/2013,1018.341991
8/2/2013,981.0856481
8/3/2013,998.7660333
8/4/2013,939.1807692
8/5/2013,993.9206349
8/6/2013,951.479798
8/7/2013,964.5604651
8/8/2013,947.6580796
8/9/2013,927.7806452
8/10/2013,939.9014493
8/11/2013,938.6561265
8/12/2013,993.4942529
8/13/2013,1012.288764
8/14/2013,998.8008949
8/15/2013,974.8283582
8/16/2013,997.0131579
8/17/2013,992.5898618
8/18/2013,940.0373134
8/19/2013,1005.502137
8/20/2013,1005.678984
8/21/2013,1010.204651
8/22/2013,972.3183857
8/23/2013,1000.828889
8/24/2013,1009.526634
8/25/2013,960.424569
8/26/2013,985.3078603
8/27/2013,998.6915584
8/28/2013,932.2172702
8/29/2013,983.9380531
8/30/2013,989.6362587
8/31/2013,1007.185484
9/1/2013,944.962963
9/2/2013,975.2407809
9/3/2013,1012.458333
9/4/2013,958.5123043
9/5/2013,984.623348
9/6/2013,986.4364035
9/7/2013,987.3101852
9/8/2013,927.3282443
9/9/2013,982.2119205
9/10/2013,974.2182628
9/11/2013,987.7860169
9/12/2013,964.9698925
9/13/2013,965.5767544
9/14/2013,926.2411924
9/15/2013,919.7613636
9/16/2013,913.5117925
9/17/2013,941.2560976
9/18/2013,1008.312073
9/19/2013,982.9932584
9/20/2013,966.1330377
9/21/2013,961.1601942
9/22/2013,924.6751825
9/23/2013,993.1553191
9/24/2013,967.7039474
9/25/2013,969.0263158
9/26/2013,972.7888199
9/27/2013,979.4502165
9/28/2013,953.2254197
9/29/2013,938.4266055
9/30/2013,976.1217184
10/1/2013,978.3507625
10/2/2013,918.6666667
10/3/2013,959.9431579
10/4/2013,958.3301205
10/5/2013,1055.754258
10/6/2013,933.3955224
10/7/2013,966.0022124
10/8/2013,993.481069
10/9/2013,976.0519187
10/10/2013,1014.178112
10/11/2013,1014.440594
10/12/2013,974.1900585
10/13/2013,963.0212766
10/14/2013,1001.882038
10/15/2013,1066.183879
10/16/2013,993.0064103
10/17/2013,1049.384615
10/18/2013,1079.594086
10/19/2013,1090.437037
10/20/2013,1082.14
10/21/2013,1166.4447
10/22/2013,1214.391608
10/23/2013,1231.032037
10/24/2013,1325.812217
10/25/2013,1354.37037
10/26/2013,1358.561713
10/27/2013,1337.775862
10/28/2013,1401.680952
10/29/2013,1418.164286
10/30/2013,1431.489461
10/31/2013,1465.399464
11/1/2013,1459.54703
11/2/2013,1468.050847
11/3/2013,1552.945378
11/4/2013,1707.02
11/5/2013,1628.843305
11/6/2013,1685.764019
11/7/2013,1685.457077
11/8/2013,1730.365566
11/9/2013,1706.682857
11/10/2013,1850.371795
11/11/2013,1870.2
11/12/2013,1862.074163
11/13/2013,1848.981481
11/14/2013,1736.31407
11/15/2013,1819.543956
11/16/2013,1761.450882
11/17/2013,1742.903766
11/18/2013,1693.638614
11/19/2013,1698.098592
11/20/2013,1668.400474
11/21/2013,1673.032634
11/22/2013,1604.111959
11/23/2013,1566.195431
11/24/2013,1495.210526
11/25/2013,1565.871194
11/26/2013,1525.038369
11/27/2013,1509.503371
11/28/2013,1488.083532
11/29/2013,1418.521197
11/30/2013,1439.726962
12/1/2013,1331.14978
12/2/2013,1386.401425
12/3/2013,1389.923434
12/4/2013,1386.815242
12/5/2013,1375.486998
12/6/2013,1354.889952
12/7/2013,1383.255
12/8/2013,1293.055118
12/9/2013,1387.338028
12/10/2013,1368.666667
12/11/2013,1358.431604
12/12/2013,1359.861827
12/13/2013,1346.696517
12/14/2013,1268.140351
12/15/2013,1242.83913
12/16/2013,1348.827423
12/17/2013,1313.070423
12/18/2013,1308.645012
12/19/2013,1289.471154
12/20/2013,1255.703163
12/21/2013,1262.728426
12/22/2013,1179.932127
12/23/2013,1287.081886
12/24/2013,1269.112861
12/25/2013,1162.369718
12/26/2013,1242.425134
12/27/2013,1223.463014
12/28/2013,1242.146417
12/29/2013,1147.489209
12/30/2013,1218.292537
12/31/2013,1255.196429
1/1/2014,1196.554502
1/2/2014,1177.522876
1/3/2014,1184.675325
1/4/2014,1159.195067
1/5/2014,1071.21673
1/6/2014,1183.661826
1/7/2014,1169.373171
1/8/2014,1124.191667
1/9/2014,1127.903967
1/10/2014,1059.747748
1/11/2014,1011.245283
1/12/2014,1011.957692
1/13/2014,1081.949672
1/14/2014,989.3878788
1/15/2014,1031.104167
1/16/2014,1021.430736
1/17/2014,1026.268398
1/18/2014,1016.457746
1/19/2014,944.375
1/20/2014,1024.404814
1/21/2014,1012.802661
1/22/2014,990.8949672
1/23/2014,1012.337182
1/24/2014,981.5356322
1/25/2014,979.9296482
1/26/2014,965.6536313
1/27/2014,974.2423581
1/28/2014,963.9535963
1/29/2014,953.3210162
1/30/2014,933.4893617
1/31/2014,923.3493333
2/1/2014,905.0447761
2/2/2014,823.0566802
2/3/2014,912.7328918
2/4/2014,927.4696602
2/5/2014,887.10181
2/6/2014,883.3231441
2/7/2014,874.515625
2/8/2014,829.5594595
2/9/2014,791.4067797
2/10/2014,882.2244444
2/11/2014,879.3747277
2/12/2014,879.2876106
2/13/2014,849.877193
2/14/2014,862.0709046
2/15/2014,874.7848411
2/16/2014,779.1152263
2/17/2014,862.7934783
2/18/2014,860.1842105
2/19/2014,867.5111111
2/20/2014,876.4273128
2/21/2014,860.0907029
2/22/2014,873.9806295
2/23/2014,784.6482412
2/24/2014,893.7866972
2/25/2014,902.2684564
2/26/2014,892.7471783
2/27/2014,844.058104
2/28/2014,902.2469734
3/1/2014,900.2439614
3/2/2014,831.7843137
3/3/2014,926.0502092
3/4/2014,942.0379464
3/5/2014,955.9334764
3/6/2014,959.0732218
3/7/2014,961.4796574
3/8/2014,906.9398907
3/9/2014,883.9087302
3/10/2014,982.8454936
3/11/2014,979.0260304
3/12/2014,994.2818372
3/13/2014,1002.264392
3/14/2014,1007.72043
3/15/2014,1008.307692
3/16/2014,924.15625
3/17/2014,1083.426295
3/18/2014,1034.773148
3/19/2014,1012.417559
3/20/2014,1025.552402
3/21/2014,1020.015351
3/22/2014,1005.92233
3/23/2014,942.4796748
3/24/2014,1029.622517
3/25/2014,1054.693512
3/26/2014,1054.830803
3/27/2014,1035.711752
3/28/2014,1043.317568
3/29/2014,1066.516456
3/30/2014,973.9534884
3/31/2014,1068.488764
4/1/2014,1085.502475
4/2/2014,1075.223176
4/3/2014,1093.295983
4/4/2014,1088.620763
4/5/2014,1091.155093
4/6/2014,1013.77381
4/7/2014,1122.276169
4/8/2014,1129.57672
4/9/2014,1136.35618
4/10/2014,1081.639175
4/11/2014,1149.690789
4/12/2014,1114.097493
4/13/2014,1101.089744
4/14/2014,1102.139942
4/15/2014,1121.550964
4/16/2014,1215.037559
4/17/2014,1153.271795
4/18/2014,1116.142857
4/19/2014,1244.721461
4/20/2014,1142.407258
4/21/2014,1262.45354
4/22/2014,1278.978873
4/23/2014,1293.533654
4/24/2014,1301.411911
4/25/2014,1302.147971
4/26/2014,1331.699482
4/27/2014,1245.048309
4/28/2014,1328.260664
4/29/2014,1341.644444
4/30/2014,1427.75
5/1/2014,1283.779412
5/2/2014,1362.392683
5/3/2014,1388.475845
5/4/2014,1291.721311
5/5/2014,1388.174419
5/6/2014,1416.574822
5/7/2014,1408.802469
5/8/2014,1371
5/9/2014,1408.288095
5/10/2014,1363.061404
5/11/2014,1326.693966
5/12/2014,1423.368159
5/13/2014,1420.187192
5/14/2014,1415.155039
5/15/2014,1437.699029
5/16/2014,1431.603015
5/17/2014,1438.962687
5/18/2014,1339.320513
5/19/2014,1429.04717
5/20/2014,1440.284038
5/21/2014,1460.220982
5/22/2014,1442.840095
5/23/2014,1445.75644
5/24/2014,1424.84
5/25/2014,1355.552239
5/26/2014,1450.680851
5/27/2014,1456.44335
5/28/2014,1467.62954
5/29/2014,1441.961353
5/30/2014,1458.050119
5/31/2014,1483.021538
6/1/2014,1353.022936
6/2/2014,1456.52381
6/3/2014,1455.822384
6/4/2014,1462.100457
6/5/2014,1474.169903
6/6/2014,1448.425532
6/7/2014,1468.678571
6/8/2014,1377.325893
6/9/2014,1477.351163
6/10/2014,1480.60373
6/11/2014,1473.190255
6/12/2014,1473.760181
6/13/2014,1483.969925
6/14/2014,1414.65407
6/15/2014,1415.166667
6/16/2014,1519.688787
6/17/2014,1526.974828
6/18/2014,1550.09324
6/19/2014,1550.335601
6/20/2014,1515.594907
6/21/2014,1552.373762
6/22/2014,1483.457944
6/23/2014,1586.169451
6/24/2014,1597.575243
6/25/2014,1582.866029
6/26/2014,1595.364055
6/27/2014,1599.530952
6/28/2014,1617.005208
6/29/2014,1541.902174
6/30/2014,1630.273657
7/1/2014,1632.366292
7/2/2014,1653.188161
7/3/2014,1648.377682
7/4/2014,1637.588106
7/5/2014,1668.580097
7/6/2014,1596.525292
7/7/2014,1662.982183
7/8/2014,1695.13964
7/9/2014,1695.796943
7/10/2014,1690.941964
7/11/2014,1704.04698
7/12/2014,1643.747253
7/13/2014,1611.760163
7/14/2014,1681.073991
7/15/2014,1727.137209
7/16/2014,1852.013453
7/17/2014,1718.017429
7/18/2014,1729.514349
7/19/2014,1708.858209
7/20/2014,1626.636364
7/21/2014,1720.181818
7/22/2014,1748.285398
7/23/2014,1775.676339
7/24/2014,1745.430493
7/25/2014,1735.249383
7/26/2014,1685.018817
7/27/2014,1650.314433
7/28/2014,1691.173077
7/29/2014,1704.690647
7/30/2014,1806.07
7/31/2014,1795.80109
8/1/2014,1777.844639
8/2/2014,1803.071429
8/3/2014,1702.073913
8/4/2014,1803.333333
8/5/2014,1838.435294
8/6/2014,1838.466814
8/7/2014,1904.124736
8/8/2014,1913.229358
8/9/2014,1875.456091
8/10/2014,1892.988739
8/11/2014,1969.5181
8/12/2014,1960.313924
8/13/2014,2004.391892
8/14/2014,1991.381279
8/15/2014,1909.604255
8/16/2014,1989.958128
8/17/2014,1950.734783
8/18/2014,2011.679587
8/19/2014,1992.327014
8/20/2014,1956.157044
8/21/2014,1996.457831
8/22/2014,1982.791667
8/23/2014,1988.919395
8/24/2014,1962.099099
8/25/2014,2021.327411
8/26/2014,2009.164251
8/27/2014,1977.897375
8/28/2014,1977.783251
8/29/2014,1990.782946
8/30/2014,1972.038576
8/31/2014,1995.666667
9/1/2014,2040.206549
9/2/2014,1973.21447
9/3/2014,2089.608491
9/4/2014,2081.502193
9/5/2014,2068.96934
9/6/2014,2003.610526
9/7/2014,2092.729858
9/8/2014,2007.925072
9/9/2014,2083.774026
9/10/2014,2130.589165
9/11/2014,2132.677273
9/12/2014,2128.963134
9/13/2014,2022.674772
9/14/2014,2039.684444
9/15/2014,2105.654321
9/16/2014,2155.21028
9/17/2014,2170.428224
9/18/2014,2068.836186
9/19/2014,2064.178174
9/20/2014,2067.817308
9/21/2014,1998.04646
9/22/2014,2082.88255
9/23/2014,2124.404878
9/24/2014,2145.228205
9/25/2014,2152.074879
9/26/2014,2068.33455
9/27/2014,2120.819338
9/28/2014,2119.710784
9/29/2014,2204.797101
9/30/2014,2177.744186
10/1/2014,2096.674863
10/2/2014,2049.034014
10/3/2014,2022.195946
10/4/2014,2134.390533
10/5/2014,2032.693333
10/6/2014,2059.568493
10/7/2014,2156.538889
10/8/2014,2169.678756
10/9/2014,2120.536613
10/10/2014,2111.689462
10/11/2014,2056.101648
10/12/2014,2042.59761
10/13/2014,2106.114607
10/14/2014,2097.913551
10/15/2014,2101.464692
10/16/2014,2075.9425
10/17/2014,2104.515837
10/18/2014,2128.473068
10/19/2014,2020.473029
10/20/2014,2098.602871
10/21/2014,2109.693002
10/22/2014,2090.731458
10/23/2014,2172.75974
10/24/2014,2176.654275
10/25/2014,2150.205405
10/26/2014,2073.465217
10/27/2014,2146.316854
10/28/2014,2134.364734
10/29/2014,2139.52809
10/30/2014,2145.894253
10/31/2014,2139.397727
11/1/2014,2147.150997
11/2/2014,2089.622318
11/3/2014,2098.665768
11/4/2014,2203.740331
11/5/2014,2198.211587
11/6/2014,2179.564033
11/7/2014,2197.728814
11/8/2014,2119.62766
11/9/2014,2123.712062
11/10/2014,2202.008715
11/11/2014,2178.670404
11/12/2014,2170.338174
11/13/2014,2161.298056
11/14/2014,2123.23348
11/15/2014,2128.165854
11/16/2014,2039.243028
11/17/2014,2104.408983
11/18/2014,2088.794055
11/19/2014,2121.716904
11/20/2014,2094.482833
11/21/2014,2045.470085
11/22/2014,2067.754023
11/23/2014,1998.871486
11/24/2014,2070.63029
11/25/2014,2042.413502
11/26/2014,2022.060166
11/27/2014,1971.54918
11/28/2014,1919.746914
11/29/2014,1903.807692
11/30/2014,1922.302198
12/1/2014,1834.131749
12/2/2014,1767.98125
